Store,open_positive_days,mean_sales,median_sales,std_sales,p95_sales,p99_sales,maximum_sales,mean_customers,median_customers
1011,779,7878.237483953787,7548.0,2059.642716497554,11775.1,13585.880000000005,17143,943.3273427471116,920.0
1012,622,6049.710610932476,5984.5,1295.7494762372194,8416.099999999997,9839.74,13616,517.0128617363345,505.0
1013,779,3993.560975609756,3827.0,1325.4476422152857,6669.599999999998,7393.660000000003,8640,443.1412066752246,447.0
1014,779,12206.806161745828,12082.0,4571.511121651807,20123.1,23528.18,30020,1349.6469833119384,1401.0
1015,779,6040.029525032092,5744.0,1514.2043539777908,8775.299999999997,10504.26,13492,492.4749679075738,478.0
1016,779,5409.414634146341,4956.0,1920.6685201672383,9259.3,10645.400000000001,13679,500.19255455712454,481.0
1017,767,7222.2125162972625,6994.0,1674.8353227025389,10222.7,12135.820000000005,16431,1018.4028683181225,1021.0
1018,782,11748.342710997442,11256.5,2843.848280940955,17424.549999999996,21903.70999999999,26901,1359.4782608695652,1321.5
1019,623,9071.00481540931,8673.0,2633.3482528668887,14150.3,16792.78,23813,753.5682182985554,739.0
1020,781,9032.451984635083,8982.0,1822.181849916722,12099.0,13600.400000000001,15538,1109.910371318822,1096.0
1021,770,8877.748051948052,8801.0,1469.162904497215,11272.099999999999,12453.759999999995,21197,1062.009090909091,1059.5
1022,779,7325.00513478819,6805.0,2132.6817959196633,11662.299999999996,13653.860000000002,18371,823.0231065468549,792.0
1023,780,6152.617948717949,5839.5,1827.8348451068543,9893.449999999999,12058.990000000005,15835,630.1679487179487,608.0
1024,784,6135.470663265306,6092.0,1383.57764048891,8721.049999999997,10203.249999999995,11986,785.4336734693877,775.0
1025,776,7425.501288659794,7231.0,1343.32378918077,9980.5,10769.0,11854,866.6997422680413,858.0
1026,779,9495.616174582798,8964.0,2753.180198599273,14585.599999999999,16790.7,21878,1180.2888318356868,1144.0
1027,623,13104.088282504013,12170.0,3754.721073670889,20263.8,24547.519999999968,31702,1657.9325842696628,1612.0
1028,779,4732.635430038511,4269.0,1781.5819580046198,8246.499999999998,9790.820000000002,13840,546.5802310654685,532.0
1029,780,5416.497435897436,5617.0,1983.785013416089,8430.449999999999,9387.04,10887,757.7217948717948,828.0
1030,780,3610.6705128205126,3525.5,1430.31299047936,5967.5999999999985,7274.580000000004,10078,331.9179487179487,341.5
1031,779,4843.85622593068,4457.0,1495.1982010878621,8028.799999999999,9018.300000000001,10289,417.96919127086005,399.0
1032,780,9195.198717948719,8929.5,2936.946415802017,14435.999999999998,17111.58000000003,21078,964.276923076923,980.0
1033,784,13865.140306122448,13585.0,3290.3356602008994,20180.34999999999,22383.0,27265,1299.2308673469388,1300.0
1034,780,6503.775641025641,6278.0,2681.1360575984454,11286.3,13361.050000000003,18291,728.3974358974359,764.0
1035,780,4876.658974358975,4728.5,1913.5637391885666,8238.699999999999,9598.300000000008,12357,577.4653846153847,600.0
1036,779,4986.202824133505,4890.0,1109.7596453185793,6943.199999999999,8153.000000000004,10089,471.594351732991,469.0
1037,780,6906.44358974359,6558.5,1757.6180296129387,10136.849999999997,12995.400000000001,17260,873.9474358974359,847.0
1038,622,5897.262057877813,5732.0,1382.6491167929707,8400.849999999999,9798.399999999994,13365,513.4372990353697,512.0
1039,769,8202.703511053316,7880.0,2258.452239643485,12649.599999999999,14570.239999999972,20738,1040.0832249674902,1010.0
1040,779,8697.509627727855,8136.0,2436.7374608917876,13592.299999999994,15677.560000000003,20633,866.1540436456996,843.0
1041,622,6111.715434083601,6129.0,1061.2784474615657,7871.449999999999,8615.06,9198,655.9726688102894,646.0
1042,779,4131.250320924262,3941.0,1204.3109776266926,6458.899999999998,7467.6,9321,546.8575096277278,539.0
1043,780,8792.828205128206,8569.5,2357.417478270296,13138.649999999998,16972.960000000014,19397,1206.9807692307693,1176.0
1044,777,6622.019305019305,6497.0,1646.96637115626,9701.999999999996,11175.640000000001,13993,894.7554697554698,883.0
1045,883,7535.886749716874,7532.0,2511.7153787048446,11968.5,13929.499999999995,15544,915.246885617214,920.0
1046,780,8698.353846153846,8225.0,2537.9429123534605,13595.05,16064.430000000011,20976,684.0641025641025,660.5
1047,776,4885.469072164949,4638.0,1456.6561713811802,7581.75,8766.0,12160,525.6469072164948,517.5
1048,783,6887.168582375479,6559.0,1996.8399779088063,10690.9,13383.479999999996,16464,531.5823754789272,514.0
1049,622,3985.379421221865,3776.0,870.235158453739,5473.199999999997,6436.589999999999,8275,636.2572347266881,631.0
1050,781,7389.514724711908,7103.0,1917.1951304059096,10921.0,13226.400000000003,17459,517.7234314980794,504.0
1051,766,7490.758485639687,7206.0,2053.4714386710402,10970.75,13102.750000000004,16930,1006.3446475195823,996.5
1052,779,7269.395378690629,6921.0,1950.310594282063,11115.699999999995,12498.7,16302,756.0770218228498,743.0
1053,784,8932.307397959185,8289.5,2576.3525294912483,13985.149999999996,15649.159999999989,20308,1009.7729591836735,969.0
1054,784,6034.232142857143,5803.0,1797.535846932945,9432.199999999999,10969.239999999993,13302,616.9757653061224,621.5
1055,783,7914.593869731801,7710.0,1916.6025503807666,11652.199999999997,13937.899999999994,16536,990.4061302681993,970.0
1056,623,3877.298555377207,3688.0,1142.9809523107422,5924.199999999999,7161.259999999996,9122,369.8362760834671,362.0
1057,784,6423.996173469388,6340.0,1404.5667348435313,8730.3,11055.239999999993,12824,640.4119897959183,643.0
1058,779,7263.338896020539,7015.0,2097.7248081822013,11061.699999999999,12074.860000000008,14811,700.9101412066752,693.0
1059,784,8424.552295918367,8216.5,1833.3532467939306,11872.249999999996,14202.709999999994,16786,1153.751275510204,1138.0
1060,779,7327.31322207959,6980.0,1889.0170876127136,11087.299999999992,12739.560000000009,15927,848.1065468549423,823.0
1061,777,7378.339768339768,7156.0,1785.7136226564078,10772.599999999999,12200.480000000003,16651,554.7310167310168,544.0
1062,779,6405.9807445442875,6081.0,1815.0075692658963,9825.299999999997,11129.18,14315,592.428754813864,571.0
1063,784,4271.286989795918,4015.0,1112.879292569736,6508.0,7610.639999999996,9236,530.9451530612245,518.5
1064,779,9455.578947368422,8970.0,2060.197402968055,13226.4,15195.600000000006,17554,1067.8587933247754,1038.0
1065,622,4198.162379421222,4131.0,1096.2907822409775,5958.4,6811.099999999993,8165,485.2636655948553,499.0
1066,779,11073.919127086008,10732.0,1924.0053878629647,14715.299999999997,16790.960000000006,19811,1125.9268292682927,1103.0
1067,622,5756.186495176848,5558.0,1254.5067833660244,8217.999999999996,9316.699999999995,12052,490.37299035369773,480.0
1068,777,4441.53667953668,4287.0,1128.255579917165,6553.999999999997,7810.080000000002,9285,309.5444015444015,303.0
1069,782,6305.269820971867,5949.5,2230.9526321044327,9879.65,12400.659999999987,15271,794.7020460358057,766.5
1070,784,7034.711734693878,6836.0,1794.7002641458569,10477.85,11955.229999999996,14768,867.952806122449,852.5
1071,784,6027.225765306122,5893.5,1357.771475852245,8527.849999999999,9476.359999999975,11914,728.6198979591836,728.0
1072,779,6821.911424903723,6705.0,1972.9416943139393,10332.2,11639.44,14586,642.0731707317074,655.0
1073,779,7276.792041078305,6920.0,1808.3295215466107,10600.799999999997,12830.88000000001,16729,918.2631578947369,911.0
1074,780,5146.24358974359,4892.0,1455.4321176848605,8123.799999999998,9172.45,11914,555.6076923076923,544.0
1075,784,11485.389030612245,11312.0,1577.4930279766766,14358.099999999999,15384.299999999996,16369,1092.7602040816328,1088.0
1076,779,3620.02567394095,3432.0,1019.9757416129155,5531.2,6814.800000000001,8434,545.4492939666238,538.0
1077,779,4489.767650834403,4317.0,1290.4325727696053,6932.399999999992,7811.300000000002,8919,495.93966623876764,496.0
1078,777,6808.079794079794,6115.0,2174.8346160172173,10781.199999999995,13011.36,16312,523.6293436293437,498.0
1079,781,8685.312419974392,7989.0,2595.3799306305623,13525.0,15775.000000000011,19968,689.3265044814341,669.0
1080,622,10190.765273311898,9980.5,1805.7779182569095,13579.699999999999,15126.139999999994,17475,841.5305466237942,831.0
1081,757,5924.919418758256,5904.0,2154.4077581719803,9489.199999999999,11115.439999999997,12389,937.1783355350066,979.0
1082,780,7044.78717948718,6592.0,1983.6774069333085,10686.0,13974.880000000005,17926,1034.696153846154,1001.0
1083,781,5146.368758002561,5025.0,1235.9199365186348,7326.0,8740.200000000013,11448,360.65044814340587,359.0
1084,782,6271.369565217391,6015.0,1235.5432134331672,8596.499999999998,9712.119999999997,11592,807.9590792838875,791.0
1085,784,7567.2334183673465,7327.0,1944.0015912610752,11037.4,12671.299999999988,15178,760.3201530612245,761.5
1086,781,7677.409731113957,7152.0,3061.3504215786943,13624.0,16068.000000000002,20489,839.134443021767,797.0
1087,784,6282.202806122449,6077.5,1370.3662498359445,9020.799999999997,10163.979999999996,11159,615.4808673469388,602.0
1088,779,5084.703465982028,4874.0,1599.7379800319206,7950.5999999999985,9141.64,10618,485.14762516046216,491.0
1089,779,10160.761232349165,9914.0,2279.6327737202664,14447.399999999996,15983.760000000002,19084,1002.5750962772786,989.0
1090,780,6453.071794871795,6333.5,2365.2010365909705,10506.099999999999,12390.230000000029,15914,785.6602564102565,810.0
1091,784,8276.345663265307,7830.0,2193.6272559600907,12812.899999999998,14692.689999999997,16869,697.1913265306123,674.0
1092,622,11960.538585209004,11726.5,1881.2396093833918,15087.05,16939.29999999999,18845,1165.022508038585,1155.0
1093,780,8338.826923076924,8112.5,1938.9534363376986,11781.099999999997,15402.150000000001,17697,869.45,859.0
1094,622,4574.715434083601,4452.0,1022.1727439967183,6349.95,7163.379999999999,7720,373.84244372990355,362.0
1095,782,4781.415601023018,4632.5,1354.59944324457,7194.049999999998,8755.669999999995,11186,677.8324808184143,677.0
1096,779,5456.523748395379,5052.0,1565.2449508570096,8796.299999999997,9880.02,11716,633.0629011553274,610.0
1097,942,9744.599787685775,9603.0,1900.8919585742137,13153.949999999997,15266.75,17039,2420.9214437367305,2460.0
1098,780,5259.497435897436,5211.0,1670.5200427073964,8097.0,9383.990000000002,12031,709.0769230769231,725.0
1099,893,7743.111982082867,7552.0,2128.2315741445686,11662.999999999998,13851.640000000003,15536,979.94960806271,965.0
1100,769,5419.211963589077,4900.0,2022.9007619686518,9253.799999999996,10664.91999999999,17444,669.0507152145643,654.0
1101,784,9972.266581632653,9423.0,2524.2224505635477,15300.199999999993,16880.429999999997,20647,988.4502551020408,964.0
1102,622,6999.988745980708,6823.5,1267.1549903620285,9419.65,10383.409999999996,12222,706.4774919614148,693.5
1103,781,5019.544174135724,4782.0,1449.4535671205374,7828.0,8977.200000000003,9825,385.66453265044817,375.0
1104,622,5461.434083601286,5452.0,1278.6946612506179,7682.7,8943.769999999997,9960,431.2138263665595,432.0
1105,779,4564.572528883184,4155.0,1579.5896471173648,7759.599999999998,9342.680000000008,11346,510.0359435173299,482.0
1106,784,4894.095663265306,4825.0,1388.8520687036266,7334.149999999998,8826.77999999999,10534,557.6135204081633,572.5
1107,623,6231.720706260032,5719.0,2014.6614539320572,10175.899999999998,11794.819999999994,17074,668.5313001605136,649.0
1108,780,5746.921794871795,5401.0,2441.871581770977,10669.499999999998,11552.470000000001,15358,590.2666666666667,602.0
1109,622,4927.204180064308,4568.5,1394.9246460749282,7685.749999999995,8718.609999999997,11598,452.3376205787781,444.5
1110,783,4531.910600255428,4222.0,1433.1659924162439,7445.9,8298.579999999998,11191,540.176245210728,528.0
1111,779,5251.702182284981,5028.0,1667.623036667621,8477.499999999998,9813.500000000002,12492,451.7111681643132,453.0
1112,779,10236.577663671373,9410.0,3334.9217871704514,16522.89999999999,20553.980000000003,25165,838.6084724005135,799.0
1113,784,6627.859693877551,6354.5,1456.489301811588,9252.949999999999,11695.36,16115,717.0293367346939,700.0
1114,784,20666.5625,20412.5,3452.9386005960164,27183.19999999999,30345.69,35697,3200.9464285714284,3179.5
1115,781,6302.469910371319,6126.0,1728.1617566380398,9571.0,11262.600000000006,12491,432.62996158770807,426.0
