Date,total_sales,mean_sales_all_rows,reporting_stores,open_stores,promo_store_days,mean_sales_open,median_sales_open,open_rows,positive_sales_rows,mean_sales_open_7d,mean_sales_open_28d
2015-06-29,11916672,10687.598206278028,1115,1115,1115,10687.598206278028,10134.0,1115,1115,6793.138703978081,7203.345886469613
2015-06-30,11483932,10299.490582959641,1115,1115,1115,10299.490582959641,9693.0,1115,1115,7457.5732396817275,7253.273464944949
2015-07-01,8989672,8062.486098654708,1115,1115,1115,8062.486098654708,7561.0,1115,1115,7806.917368163563,7229.223019763536
2015-07-02,8446293,7575.15067264574,1115,1114,1115,7581.950628366248,7237.0,1114,1114,8093.46891984348,7207.825175141696
2015-07-03,8530388,7650.572197309417,1115,1114,1115,7657.439856373429,7284.0,1114,1114,8337.33290957524,7169.809558224859
2015-07-04,6054276,5429.843946188341,1115,1114,0,5434.7181328545785,5096.5,1114,1114,8276.012822212377,7156.394847082415
2015-07-05,269248,241.4780269058296,1115,33,0,8159.030303030303,5540.0,33,33,8268.95911550242,7163.701124138692
2015-07-06,7540473,6762.7560538116595,1115,1114,0,6768.826750448833,6304.5,1114,1114,7709.1346218125345,7169.481419678423
2015-07-07,6393024,5733.653811659193,1115,1114,0,5738.800718132855,5364.0,1114,1114,7057.607498265851,7154.515782289511
2015-07-08,6915625,6202.354260089686,1115,1114,0,6207.921903052064,5771.5,1114,1114,6792.669756036901,7167.234934176219
2015-07-09,6938182,6222.584753363229,1115,1114,0,6228.170556552962,5807.0,1114,1114,6599.272602920718,7179.769500818006
2015-07-10,7064909,6336.241255605381,1115,1114,0,6341.92908438061,5969.5,1114,1114,6411.34249263603,7194.4680773760965
2015-07-11,6262022,5616.163228699552,1115,1113,0,5626.25516621743,5243.0,1113,1113,6438.7049259735795,7186.690033491967
2015-07-12,277047,248.47264573991032,1115,32,0,8657.71875,7260.0,32,32,6509.946132683536,7195.076194206253
2015-07-13,10841267,9723.10941704036,1115,1113,1115,9740.58131176999,9266.0,1113,1113,6934.482498586558,7172.022449057234
2015-07-14,9340405,8377.044843049327,1115,1113,1115,8392.097933513029,7979.0,1113,1113,7313.524957926585,7162.790918470337
2015-07-15,8756137,7853.037668161435,1115,1113,1115,7867.149146451034,7444.0,1113,1113,7550.557421269294,7167.456414403474
2015-07-16,8373873,7510.2,1115,1112,1115,7530.461330935252,7062.0,1112,1112,7736.598960466763,7173.790600177451
2015-07-17,7949337,7129.450224215247,1115,1112,1115,7148.684352517986,6780.5,1112,1112,7851.849713057817,7157.933405021803
2015-07-18,6448982,5783.8403587443945,1115,1113,0,5794.233602875112,5435.0,1113,1113,7875.846632580344,7159.9889075097135
2015-07-19,298418,267.63946188340805,1115,32,0,9325.5625,7626.0,32,32,7971.252882580344,7214.195380723999
2015-07-20,7339321,6582.35067264574,1115,1113,0,6594.178796046721,6148.0,1113,1113,7521.766808905591,7239.630658320691
2015-07-21,6356482,5700.880717488789,1115,1113,0,5711.124887690926,5320.0,1113,1113,7138.770659502433,7241.869088844149
2015-07-22,6110388,5480.168609865471,1115,1113,0,5490.016172506738,5130.0,1113,1113,6799.180234653248,7237.331195030752
2015-07-23,6687068,5997.370403587444,1115,1113,0,6008.14734950584,5642.0,1113,1113,6581.70680873476,7252.761822991431
2015-07-24,6601325,5920.470852017937,1115,1113,0,5931.109613656783,5587.0,1113,1113,6407.767560326017,7252.073168898775
2015-07-25,6021666,5400.59730941704,1115,1113,0,5410.301886792453,5121.0,1113,1113,6352.92017231421,7235.871138270127
2015-07-26,285865,256.3811659192825,1115,32,0,8933.28125,7138.5,32,32,6296.879993742781,7261.759531127269
2015-07-27,10707292,9602.952466367713,1115,1113,1115,9620.208445642407,9148.0,1113,1113,6729.16994368502,7223.638468247426
2015-07-28,9115073,8174.953363228699,1115,1113,1115,8189.643306379156,7764.0,1113,1113,7083.244003497625,7148.2867797981235
2015-07-29,8499962,7623.284304932736,1115,1113,1115,7636.982929020665,7202.0,1113,1113,7389.953540142472,7133.090238025478
2015-07-30,8798854,7891.348878923767,1115,1113,1115,7905.529200359389,7525.0,1113,1113,7661.008090264407,7144.646615596663
2015-07-31,10109742,9067.033183856502,1115,1113,1115,9083.32614555256,8573.0,1113,1113,8111.324737678091,7195.571125924488
