Store,Date,Sales,Customers,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,median_sales,p95_sales,p99_sales,maximum_sales,median_customers,sales_vs_store_median,sales_vs_store_p99,sales_per_customer,above_store_p99
28,2014-01-07,12486,1188,1,0,0,a,a,5049.5,9142.649999999998,11473.860000000055,18474,592.0,2.4727200712941877,1.0882126851817906,10.51010101010101,1
996,2015-03-31,15086,1206,1,0,0,c,a,6101.0,10865.3,13543.800000000005,18465,682.0,2.4727093919029666,1.1138675999350252,12.509121061359867,1
1082,2013-12-17,16300,1869,1,0,0,c,a,6592.0,10686.0,13974.880000000005,17926,1001.0,2.4726941747572817,1.166378530620656,8.721241305510969,1
94,2013-12-16,16420,1147,1,0,0,d,c,6641.0,11145.399999999998,12354.12000000001,16621,620.0,2.4725191989158257,1.329111260049278,14.315605928509154,1
1028,2015-06-29,10555,840,1,0,1,a,a,4269.0,8246.499999999998,9790.820000000002,13840,532.0,2.4724759896931365,1.0780506637850555,12.56547619047619,1
996,2015-03-30,15084,1209,1,0,0,c,a,6101.0,10865.3,13543.800000000005,18465,682.0,2.4723815767906903,1.113719930890887,12.476426799007443,1
1107,2013-12-16,14137,1061,1,0,0,a,a,5719.0,10175.899999999998,11794.819999999994,17074,649.0,2.471935653086204,1.1985770024468374,13.324222431668238,1
261,2013-12-02,27309,1542,1,0,0,d,c,11048.0,22145.8,26475.32,37646,908.0,2.471850108616944,1.0314889489532137,17.71011673151751,1
779,2013-12-23,17207,1584,0,0,1,a,a,6961.5,12079.849999999999,14765.840000000011,20155,732.0,2.4717374129138836,1.165324830825743,10.86300505050505,1
235,2014-06-30,13729,887,1,0,0,a,a,5555.0,9775.0,11283.600000000002,14597,492.0,2.4714671467146716,1.2167216136693961,15.478015783540023,1
908,2014-03-31,9688,678,1,0,0,a,a,3920.0,7067.0,8475.600000000002,10766,360.0,2.4714285714285715,1.1430459200528573,14.289085545722713,1
928,2014-06-30,18760,1322,1,0,0,d,c,7592.0,12977.899999999998,15267.380000000005,19645,678.0,2.471022128556375,1.2287635468561071,14.190620272314675,1
397,2014-12-15,12641,1205,1,0,0,a,c,5116.0,8741.099999999995,10636.560000000003,14197,722.0,2.470875684128225,1.1884481448889488,10.49045643153527,1
181,2014-06-30,14487,1153,1,0,0,a,a,5864.0,10293.3,12349.559999999985,17116,672.0,2.4704979536152796,1.1730782311272643,12.564614050303556,1
501,2013-12-16,12837,1077,1,0,0,a,c,5196.5,7738.149999999998,9495.509999999998,12837,590.0,2.4703165592225536,1.3519021095233434,11.919220055710307,1
253,2013-12-17,12959,1263,1,0,0,a,c,5246.0,10032.0,11581.44000000001,16539,666.0,2.4702630575676707,1.1189454851900964,10.26049089469517,1
322,2014-06-30,11981,1018,1,0,0,a,a,4850.5,8611.249999999996,10304.05999999999,13464,564.0,2.470054633542934,1.1627455585468263,11.769155206286836,1
693,2015-06-01,13425,820,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.469192569431672,0.9161696261618464,16.371951219512194,0
924,2014-06-30,11178,807,1,0,0,a,a,4527.0,7474.799999999998,8677.920000000007,11178,453.0,2.469184890656064,1.2880966867636474,13.851301115241636,1
261,2013-12-18,27275,1590,1,0,0,d,c,11048.0,22145.8,26475.32,37646,908.0,2.4687726285300506,1.0302047340693143,17.154088050314467,1
979,2014-06-30,14616,1116,1,0,0,a,c,5921.5,9888.699999999997,11515.97999999998,14616,619.0,2.468293506712826,1.2691928954374727,13.096774193548388,1
453,2013-07-15,17914,1865,1,0,1,a,c,7259.0,13227.099999999995,16192.539999999999,19807,839.0,2.4678330348532858,1.106311918945391,9.605361930294906,1
468,2014-12-20,15358,1601,0,0,0,c,c,6223.5,11146.449999999997,15091.499999999998,20041,690.0,2.467743231300715,1.0176589470894213,9.592754528419738,1
693,2015-07-27,13414,795,1,0,1,d,a,5437.0,12449.0,14653.4,19730,442.0,2.467169394886886,0.9154189471385481,16.872955974842768,0
876,2014-12-15,22306,1837,1,0,0,a,a,9042.0,15646.0,19860.650000000012,27330,1059.0,2.4669320946693207,1.1231253760576811,12.142623843222646,1
1047,2013-11-06,11440,534,1,0,0,a,a,4638.0,7581.75,8766.0,12160,517.5,2.4665804225959467,1.3050422085329683,21.423220973782772,1
201,2013-12-23,12815,1136,0,0,1,d,a,5197.0,7484.5999999999985,8729.320000000003,12815,445.0,2.4658456802001156,1.4680410387063363,11.28080985915493,1
543,2013-12-17,5654,391,1,0,0,c,a,2293.0,5045.0,6278.4000000000015,8754,230.0,2.4657653728739644,0.9005479102956165,14.460358056265985,0
1086,2013-12-17,17633,1516,1,0,0,a,a,7152.0,13624.0,16068.000000000002,20489,797.0,2.465464205816555,1.0973985561364201,11.63126649076517,1
933,2013-12-16,17902,1669,1,0,0,a,c,7261.5,11505.199999999999,14052.410000000014,17902,928.0,2.465330854506645,1.273945180933376,10.726183343319352,1
21,2013-12-16,13012,877,1,0,0,c,c,5278.0,8662.399999999998,10413.960000000001,13012,518.0,2.4653277756726033,1.249476664016378,14.836944127708096,1
1111,2014-03-31,12393,832,1,0,0,a,a,5028.0,8477.499999999998,9813.500000000002,12492,453.0,2.464797136038186,1.2628521934070411,14.895432692307692,1
693,2014-02-17,13401,874,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4647783704248667,0.9145317810201046,15.332951945080092,0
198,2014-04-14,6225,507,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.46437054631829,0.8963192595610991,12.278106508875739,0
405,2013-12-17,9714,775,1,0,0,a,a,3942.0,7781.699999999999,9300.74,12302,461.0,2.4642313546423136,1.0444330236088741,12.534193548387098,1
764,2013-12-23,8876,880,0,0,1,a,c,3602.0,5549.899999999996,6673.380000000005,17874,421.0,2.464186563020544,1.33006062894665,10.086363636363636,1
732,2015-07-27,13331,1437,1,0,1,a,c,5411.0,9953.599999999999,12232.099999999999,14382,623.0,2.4636850859360564,1.0898373950507274,9.27696590118302,1
198,2013-04-08,6223,592,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.4635787806809186,0.8960312855018023,10.511824324324325,0
446,2013-12-16,11681,1107,1,0,0,a,a,4743.0,8073.0999999999985,8987.66,11681,652.0,2.462787265443812,1.299670882076091,10.551942186088528,1
164,2014-03-31,14193,1152,1,0,0,a,a,5764.0,9883.9,11725.46,15243,624.0,2.46235253296322,1.2104429165252366,12.3203125,1
375,2014-06-30,21788,1441,1,0,0,a,c,8849.0,15888.5,19079.770000000008,26590,764.0,2.4621991185444685,1.141942486728089,15.120055517002083,1
658,2013-10-21,14221,758,1,0,1,d,c,5776.0,9340.099999999999,11617.42000000001,15445,596.0,2.462084487534626,1.224110000327094,18.761213720316622,1
1001,2013-12-16,12556,1059,1,0,0,c,a,5101.0,8756.4,10480.459999999986,13656,618.0,2.461478141540874,1.1980390173713764,11.85646836638338,1
675,2013-03-28,10221,1024,1,0,1,a,a,4153.0,7135.0,8261.200000000004,10221,434.0,2.4611124488321696,1.237229458190093,9.9814453125,1
410,2013-12-16,14653,1342,1,0,0,c,a,5954.0,10268.799999999996,11511.480000000003,14653,772.0,2.4610345985891837,1.2729032235646498,10.918777943368108,1
977,2015-06-29,10036,793,1,0,0,a,a,4079.0,8583.799999999997,10275.459999999992,12724,482.0,2.4604069624908065,0.9766959338073437,12.655737704918034,0
779,2013-12-17,17123,1324,1,0,0,a,a,6961.5,12079.849999999999,14765.840000000011,20155,732.0,2.459671047906342,1.159636024770686,12.932779456193353,1
1050,2013-12-16,17459,930,1,0,0,d,c,7103.0,10921.0,13226.400000000003,17459,504.0,2.4579755033084614,1.3200114921671804,18.773118279569893,1
1076,2014-06-30,8434,952,1,0,0,a,c,3432.0,5531.2,6814.800000000001,8434,538.0,2.4574592074592077,1.2376005165228618,8.859243697478991,1
603,2013-12-16,15833,1486,1,0,0,a,a,6443.5,10490.95,12566.45,15833,930.5,2.4572049352060215,1.2599421475436579,10.65477792732167,1
708,2014-10-09,10536,844,1,0,0,c,c,4288.0,7840.199999999994,12030.039999999995,24975,464.0,2.457089552238806,0.8758075617371184,12.483412322274882,0
154,2013-12-23,20369,1602,0,0,1,d,c,8291.0,13201.0,15933.800000000001,20369,716.0,2.456760342540104,1.2783516800763157,12.714731585518102,1
61,2014-06-30,11237,989,1,0,0,a,c,4574.0,6818.2,8206.120000000003,11237,565.0,2.4567118495846088,1.3693438555614585,11.361981799797775,1
636,2015-03-31,12912,1072,1,0,1,c,a,5256.0,10529.599999999999,13169.239999999998,16470,682.0,2.4566210045662102,0.9804666024766806,12.044776119402986,0
291,2013-12-23,19104,1847,0,0,1,d,a,7777.5,12859.049999999997,14906.250000000011,21872,840.5,2.4563162970106074,1.2816100628930809,10.34325933946941,1
752,2013-02-18,11761,918,1,0,0,a,a,4790.0,9028.0,10660.5,13636,445.0,2.455323590814196,1.103231555743164,12.811546840958606,1
519,2014-12-15,12556,1011,1,0,0,c,c,5115.5,8297.7,9758.009999999993,12907,541.0,2.45450102629264,1.2867377672291798,12.419386745796242,1
271,2013-12-02,18090,1387,1,0,0,a,a,7372.0,13789.799999999997,17131.540000000008,22449,824.5,2.4538795442213783,1.0559471010778945,13.04253785147801,1
1100,2013-12-17,12016,1165,1,0,0,a,a,4900.0,9253.799999999996,10664.91999999999,17444,654.0,2.4522448979591838,1.1266844945859895,10.314163090128755,1
754,2013-12-19,18796,1811,1,0,0,c,c,7666.0,12695.549999999997,17997.73999999997,23404,944.0,2.451865379598226,1.044353346586851,10.378796245168415,1
839,2013-12-16,11973,1155,1,0,0,c,a,4884.0,8362.249999999998,9515.74,11973,658.0,2.4514742014742015,1.258231099210361,10.366233766233766,1
852,2013-12-19,10997,1197,1,0,0,c,a,4486.0,6888.0,8928.800000000016,10997,592.0,2.4514043691484617,1.2316324702087604,9.187134502923977,1
662,2013-12-16,19243,1389,1,0,0,d,a,7851.0,13811.199999999999,16101.619999999984,19243,737.0,2.451025347089543,1.1950971392940597,13.853851691864651,1
552,2015-06-29,16226,1086,1,0,0,a,a,6621.0,13772.0,16058.00000000001,21050,668.0,2.4506872073704877,1.0104620749782034,14.941068139963168,1
126,2013-08-29,14504,583,1,0,1,d,a,5919.0,10761.399999999976,20384.32000000001,33071,529.0,2.450413921270485,0.7115272915652812,24.878216123499143,0
28,2013-12-23,12373,1251,0,0,1,a,a,5049.5,9142.649999999998,11473.860000000055,18474,592.0,2.4503416179819784,1.0783642122180277,9.89048760991207,1
575,2015-03-31,11303,764,1,0,1,a,a,4613.0,10301.399999999998,12223.139999999998,17313,470.0,2.450249295469326,0.9247214709150023,14.794502617801047,0
1053,2013-12-16,20308,1781,1,0,0,a,a,8289.5,13985.149999999996,15649.159999999989,20308,969.0,2.449846190964473,1.2977054359467226,11.402582818641212,1
847,2013-12-23,16828,2185,0,0,1,c,c,6870.5,10437.75,12863.0,16828,988.5,2.4493122771268467,1.308248464588354,7.701601830663615,1
212,2013-12-23,11173,1001,0,0,1,a,c,4562.0,7013.149999999994,8589.23,11173,461.0,2.449145111793073,1.300815090526159,11.161838161838162,1
852,2013-12-23,10985,1250,0,0,1,c,a,4486.0,6888.0,8928.800000000016,10997,592.0,2.4487293802942487,1.2302885046142797,8.788,1
748,2014-06-30,13524,882,1,0,0,d,a,5524.0,8679.099999999999,9865.74,13524,479.0,2.448225923244026,1.370804420144865,15.333333333333334,1
986,2013-12-16,14035,1418,1,0,0,a,a,5733.0,10607.0,12884.8,15316,772.0,2.4481074481074483,1.0892679746678258,9.897743300423132,1
693,2013-07-29,13309,851,1,0,1,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4478572742321134,0.9082533746434275,15.63924794359577,0
977,2013-10-07,9984,838,1,0,0,a,a,4079.0,8583.799999999997,10275.459999999992,12724,482.0,2.447658739887227,0.9716353331140414,11.914081145584726,0
714,2014-12-23,10757,741,0,0,1,d,c,4395.0,6808.2,8704.480000000003,10757,324.0,2.4475540386803187,1.235800415418267,14.516869095816464,1
123,2013-12-23,19579,1929,0,0,1,a,a,8001.0,13594.849999999999,17060.83000000001,29501,970.5,2.447069116360455,1.1475995013138276,10.149818558838776,1
747,2013-12-16,18636,1229,1,0,0,c,c,7616.5,11725.8,15404.400000000005,20082,680.0,2.4467931464583472,1.2097842174962994,15.163547599674532,1
86,2013-12-16,10702,1054,1,0,0,a,a,4374.0,7305.0,8120.310000000003,10702,581.0,2.4467306812985825,1.31792998050567,10.153700189753321,1
248,2014-12-22,19102,2000,0,0,1,a,c,7810.0,12619.599999999999,17066.539999999997,22394,1075.5,2.4458386683738795,1.1192661195532312,9.551,1
52,2013-12-16,17556,925,1,0,0,d,c,7178.0,10771.299999999987,13609.629999999994,19202,496.0,2.4458066313736415,1.2899689411100823,18.97945945945946,1
106,2013-07-16,20947,1389,1,0,1,a,a,8567.0,11822.5,14706.879999999997,32221,839.0,2.445079957978289,1.4242993755303643,15.080633549316055,1
876,2013-12-17,22108,1988,1,0,0,a,a,9042.0,15646.0,19860.650000000012,27330,1059.0,2.445034284450343,1.113155913829607,11.120724346076459,1
462,2013-12-23,11647,1324,0,0,1,a,a,4764.0,7498.699999999997,9803.680000000004,11647,627.5,2.4447942905121747,1.1880232728934437,8.796827794561933,1
274,2015-04-06,8820,1805,0,b,1,b,b,3608.0,7130.299999999999,8037.649999999989,9466,926.0,2.4445676274944566,1.097335664031155,4.886426592797784,1
26,2013-12-23,15556,1236,0,0,1,d,a,6363.5,10631.85,12084.359999999979,16562,542.5,2.4445666692857704,1.287283728720431,12.585760517799352,1
232,2013-12-23,7884,669,0,0,1,c,c,3226.0,5147.799999999998,6483.120000000001,12799,297.0,2.443893366398016,1.2160811461148335,11.784753363228699,1
193,2014-12-16,11703,1116,1,0,0,a,a,4793.0,8405.4,9881.280000000002,14140,743.0,2.441685791779679,1.184360730593607,10.486559139784946,1
971,2015-04-21,19462,1251,0,0,0,c,a,7971.5,12698.399999999996,16473.139999999992,22430,973.0,2.4414476572790567,1.181438390009434,15.557154276578737,1
608,2014-06-30,21803,1713,1,0,0,a,c,8931.5,15413.3,18763.260000000017,22677,960.5,2.441135307619101,1.162004896803646,12.727962638645652,1
1026,2013-12-16,21878,1998,1,0,0,c,a,8964.0,14585.599999999999,16790.7,21878,1144.0,2.440651494868362,1.3029831990327978,10.94994994994995,1
198,2013-11-18,6165,550,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.4406175771971497,0.887680037782197,11.209090909090909,0
429,2013-12-23,12543,952,0,0,1,d,c,5139.5,7755.549999999998,9328.339999999991,12543,422.0,2.4405097772156825,1.3446122246830639,13.175420168067227,1
153,2014-12-15,15845,1044,1,0,0,a,a,6493.0,11896.099999999997,13617.22000000001,18815,626.0,2.440320344986909,1.1636002062094897,15.1772030651341,1
960,2013-12-23,15631,1318,0,0,1,d,a,6406.0,10035.0,11831.60000000001,15631,545.0,2.440056197315017,1.3211230940870202,11.859635811836116,1
943,2013-12-23,16451,1419,0,0,1,d,c,6743.0,9700.699999999999,11362.740000000005,16451,588.0,2.4397152602699097,1.4478022026377435,11.59337561663143,1
693,2013-10-07,13264,846,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4395806510943534,0.9051824150026615,15.678486997635934,0
674,2013-12-23,19060,2110,0,0,1,a,a,7815.0,12830.399999999996,15246.519999999993,26997,1011.0,2.4388995521433143,1.25012133916461,9.033175355450236,1
437,2013-12-23,17116,1643,0,0,1,c,c,7019.0,11697.3,15956.710000000003,19394,675.0,2.438524006268699,1.0726521945939982,10.41752891052952,1
462,2013-12-16,11617,1063,1,0,0,a,a,4764.0,7498.699999999997,9803.680000000004,11647,627.5,2.438497061293031,1.1849631974931858,10.928504233301975,1
516,2014-12-15,13292,1326,1,0,0,a,c,5451.0,9348.599999999997,10804.580000000002,14851,732.0,2.4384516602458266,1.230219036741826,10.024132730015083,1
983,2013-12-23,24043,3200,0,0,1,a,a,9862.0,16410.249999999993,19670.709999999995,31523,1345.5,2.4379436219833703,1.2222741324537856,7.5134375,1
509,2014-06-30,14012,936,1,0,0,a,a,5748.0,9512.0,11198.400000000005,14012,517.0,2.4377174669450246,1.2512501785969419,14.97008547008547,1
72,2015-03-30,9653,764,1,0,1,a,a,3960.0,7972.099999999999,9311.979999999994,12733,460.0,2.437626262626263,1.0366216422286136,12.634816753926701,1
265,2014-12-15,11598,885,1,0,0,a,a,4759.0,8172.699999999995,9590.98,11824,507.0,2.4370666106324856,1.2092612016707365,13.105084745762712,1
952,2013-12-23,15769,1151,0,0,1,d,c,6470.5,8605.349999999999,10652.699999999999,15769,523.0,2.437060505370528,1.480281994236203,13.7002606429192,1
86,2014-06-30,10659,1021,1,0,0,a,a,4374.0,7305.0,8120.310000000003,10702,581.0,2.436899862825789,1.312634616166131,10.439764936336925,1
307,2014-12-15,6342,490,1,0,0,a,a,2602.5,4460.599999999999,5344.079999999993,6951,313.0,2.4368876080691644,1.1867337315309667,12.942857142857143,1
739,2013-12-16,22409,1332,1,0,0,d,c,9198.0,15014.099999999991,17296.57999999998,22409,746.0,2.4362904979343334,1.2955740383359038,16.823573573573572,1
1074,2013-12-16,11914,962,1,0,0,c,c,4892.0,8123.799999999998,9172.45,11914,544.0,2.4354047424366314,1.2988896096462776,12.384615384615385,1
899,2014-12-15,12455,987,1,0,0,d,a,5115.0,9209.949999999999,10912.550000000014,13909,576.0,2.4349951124144673,1.1413464314023747,12.619047619047619,1
55,2013-12-16,10468,1008,1,0,0,a,a,4299.0,7480.15,8581.1,10468,558.0,2.434984880204699,1.2198902238640734,10.384920634920634,1
746,2014-12-15,13950,863,1,0,0,d,c,5730.0,9528.0,11303.800000000005,13950,497.0,2.4345549738219896,1.2340982678391332,16.164542294322132,1
795,2013-05-31,10477,858,1,0,0,d,a,4304.0,7371.299999999999,8475.560000000001,10477,461.0,2.4342472118959106,1.236142508577604,12.21095571095571,1
786,2013-12-16,8808,1020,1,0,0,a,a,3618.5,5911.699999999999,6603.570000000001,8808,588.5,2.4341578001934505,1.333823977030606,8.635294117647058,1
977,2013-07-29,9928,820,1,0,0,a,a,4079.0,8583.799999999997,10275.459999999992,12724,482.0,2.4339298847756803,0.9661854554443312,12.107317073170732,0
674,2015-02-04,19020,1505,1,0,0,a,a,7815.0,12830.399999999996,15246.519999999993,26997,1011.0,2.433781190019194,1.2474977896595425,12.637873754152825,1
965,2014-12-15,19041,1513,1,0,0,a,c,7824.0,13182.0,16172.00000000001,23168,866.0,2.433665644171779,1.1774053920356164,12.584930601454065,1
582,2014-12-15,15990,1467,1,0,0,a,a,6570.5,10782.15,12993.079999999993,17371,844.0,2.4336047484970704,1.2306550871694786,10.899795501022496,1
754,2014-12-15,18656,1542,1,0,0,c,c,7666.0,12695.549999999997,17997.73999999997,23404,944.0,2.433602921993217,1.0365745921432377,12.098573281452659,1
899,2013-12-16,12445,1033,1,0,0,d,a,5115.0,9209.949999999999,10912.550000000014,13909,576.0,2.4330400782013686,1.1404300553032962,12.047434656340755,1
891,2013-12-23,18552,2276,0,0,1,a,c,7625.5,11695.0,14203.5,18552,1065.0,2.432889646580552,1.3061569331502798,8.151142355008787,1
198,2013-10-07,6144,556,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.4323040380047507,0.8846563101595812,11.050359712230216,0
754,2013-12-02,18642,1701,1,0,0,c,c,7666.0,12695.549999999997,17997.73999999997,23404,944.0,2.4317766762327158,1.0357967166988762,10.959435626102293,1
468,2013-12-17,15133,1399,1,0,0,c,c,6223.5,11146.449999999997,15091.499999999998,20041,690.0,2.4315899413513296,1.0027498923234934,10.817012151536812,1
580,2013-12-23,23675,3360,0,0,1,a,c,9737.5,14639.749999999978,17724.359999999993,23675,1554.0,2.431322207958922,1.3357322916031953,7.0461309523809526,1
138,2014-12-22,17341,1433,0,0,1,a,c,7139.0,11945.099999999999,14423.800000000025,18929,745.5,2.429051687911472,1.2022490605804275,12.101186322400558,1
977,2013-09-09,9908,855,1,0,1,a,a,4079.0,8583.799999999997,10275.459999999992,12724,482.0,2.429026722235842,0.9642390705622919,11.58830409356725,0
291,2014-12-15,18890,1608,1,0,0,d,a,7777.5,12859.049999999997,14906.250000000011,21872,840.5,2.4288010286081647,1.2672536687631017,11.747512437810945,1
314,2013-12-16,11932,1062,1,0,0,a,a,4914.0,7887.899999999992,9089.000000000005,11932,570.0,2.428164428164428,1.312795687094289,11.235404896421846,1
791,2013-07-15,17108,1284,1,0,0,a,a,7046.0,11997.599999999999,14431.540000000012,17108,776.0,2.4280442804428044,1.1854590708961057,13.32398753894081,1
128,2014-12-15,17309,1048,1,0,0,d,c,7129.0,11501.0,14290.000000000015,17309,584.0,2.4279702623088792,1.2112666200139945,16.516221374045802,1
198,2015-03-30,6133,545,1,0,1,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.427949326999208,0.8830724528334492,11.253211009174311,0
543,2015-06-15,5567,365,1,0,0,c,a,2293.0,5045.0,6278.4000000000015,8754,230.0,2.4278238116005233,0.8866908766564727,15.252054794520548,0
225,2013-12-16,12058,980,1,0,0,d,a,4967.5,8008.399999999994,9528.369999999999,12058,548.5,2.4273779567186713,1.2654840229755984,12.30408163265306,1
693,2014-03-03,13196,825,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4270737539084055,0.9005418537677263,15.995151515151516,0
693,2014-03-17,13194,828,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.426705903991172,0.9004053666725811,15.934782608695652,0
754,2013-12-20,18603,1746,1,0,0,c,c,7666.0,12695.549999999997,17997.73999999997,23404,944.0,2.4266892773284634,1.0336297779610124,10.654639175257731,1
869,2014-06-30,13408,1459,1,0,0,c,a,5526.0,9941.8,11829.290000000005,15835,851.5,2.4263481722765112,1.133457713861102,9.189856065798493,1
1014,2014-03-31,29314,2458,1,0,0,a,c,12082.0,20123.1,23528.18,30020,1401.0,2.4262539314683,1.245910223400195,11.925956061838894,1
437,2014-12-20,17027,1574,0,0,0,c,c,7019.0,11697.3,15956.710000000003,19394,675.0,2.425844137341502,1.0670746037247025,10.817662007623888,1
453,2014-08-04,17608,1946,1,0,1,a,c,7259.0,13227.099999999995,16192.539999999999,19807,839.0,2.425678468108555,1.0874143278324464,9.04830421377184,1
510,2013-12-16,19545,1564,1,0,0,a,c,8058.0,12243.299999999996,14038.640000000007,19545,861.0,2.4255398361876397,1.3922288768712632,12.496803069053708,1
68,2014-11-29,17306,1929,0,0,0,a,c,7135.5,11493.049999999997,14225.019999999971,17306,1118.0,2.4253380982411885,1.2165887991721653,8.971487817522032,1
894,2013-12-16,19106,1799,1,0,0,a,a,7878.0,13324.0,15009.499999999993,23713,1016.0,2.425234831175425,1.272927146140778,10.620344635908838,1
58,2015-06-29,14457,858,1,0,0,a,c,5962.0,9808.199999999999,11934.439999999995,15136,498.0,2.424857430392486,1.211368107762074,16.84965034965035,1
918,2013-12-23,12509,1139,0,0,1,a,c,5159.5,8078.949999999999,9582.960000000003,12509,571.5,2.4244597344703944,1.3053378079424307,10.982440737489025,1
977,2014-03-03,9888,837,1,0,1,a,a,4079.0,8583.799999999997,10275.459999999992,12724,482.0,2.424123559696004,0.9622926856802525,11.813620071684587,0
575,2013-08-12,11182,872,1,0,1,a,a,4613.0,10301.399999999998,12223.139999999998,17313,470.0,2.42401907652287,0.914822214259184,12.823394495412844,0
11,2013-12-17,18351,2072,1,0,0,a,c,7571.5,11934.699999999993,16629.889999999996,22822,1118.0,2.4236941160932446,1.103494972005227,8.856660231660232,1
468,2013-12-19,15083,1585,1,0,0,c,c,6223.5,11146.449999999997,15091.499999999998,20041,690.0,2.4235558769181327,0.9994367690421762,9.51608832807571,0
468,2013-11-30,15083,1511,0,0,0,c,c,6223.5,11146.449999999997,15091.499999999998,20041,690.0,2.4235558769181327,0.9994367690421762,9.982131039046989,0
1001,2014-12-15,12362,1056,1,0,0,c,a,5101.0,8756.4,10480.459999999986,13656,618.0,2.423446383062145,1.1795283794795282,11.706439393939394,1
198,2013-01-21,6121,513,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.42319873317498,0.8813446084776687,11.9317738791423,0
449,2013-12-16,25918,2594,1,0,0,a,c,10697.0,16402.0,19762.000000000004,25918,1520.0,2.4229223146676637,1.3115069324967106,9.991518889745567,1
693,2013-11-04,13173,871,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.422843479860217,0.898972252173557,15.123995407577498,0
902,2013-08-26,11609,712,1,0,1,a,a,4791.5,6277.75,8621.019999999995,11609,628.0,2.422832098507774,1.3465923985792871,16.304775280898877,1
712,2013-12-23,14627,1304,0,0,1,a,a,6038.0,9635.399999999996,11074.269999999993,14627,566.0,2.422490891023518,1.3208094077532884,11.2170245398773,1
154,2013-12-16,20083,1339,1,0,0,d,c,8291.0,13201.0,15933.800000000001,20369,716.0,2.4222651067422505,1.2604024149920294,14.99850634802091,1
624,2013-12-16,16607,1295,1,0,0,a,c,6858.0,11003.099999999995,12380.780000000008,16607,687.0,2.4215514727325753,1.3413532911496682,12.823938223938224,1
953,2013-12-16,12698,916,1,0,0,a,a,5244.0,8537.099999999997,9812.559999999998,12698,565.0,2.4214340198321893,1.2940557815697435,13.862445414847162,1
68,2013-12-23,17275,2478,0,0,1,a,c,7135.5,11493.049999999997,14225.019999999971,17306,1118.0,2.420993623432135,1.2144095403732322,6.971347861178369,1
21,2014-06-30,12776,897,1,0,0,c,c,5278.0,8662.399999999998,10413.960000000001,13012,518.0,2.420613868889731,1.226814775551279,14.243032329988852,1
198,2014-09-30,6113,665,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.420031670625495,0.8801927122404818,9.19248120300752,0
581,2013-12-16,12079,998,1,0,0,a,a,4992.0,9030.499999999998,10202.16,12079,603.0,2.4196714743589745,1.1839649642820735,12.103206412825651,1
552,2015-03-30,16016,1050,1,0,1,a,a,6621.0,13772.0,16058.00000000001,21050,668.0,2.418969944117203,0.9973844812554484,15.253333333333334,0
552,2013-12-02,16015,1138,1,0,0,a,a,6621.0,13772.0,16058.00000000001,21050,668.0,2.4188189095302826,0.9973222069996258,14.072934973637961,0
244,2015-06-29,12217,825,1,0,1,d,a,5051.0,8388.899999999996,10253.120000000006,14806,536.0,2.418728964561473,1.1915397459505002,14.808484848484849,1
854,2013-12-16,15519,1193,1,0,0,c,a,6417.5,9678.949999999999,11770.770000000004,15519,660.5,2.418231398519673,1.3184354124666435,13.008382229673092,1
994,2015-03-30,10199,727,1,0,1,a,a,4218.0,7694.5,9447.28000000001,12154,436.0,2.4179706021811285,1.079569992632799,14.02888583218707,1
1073,2015-06-29,16729,1415,1,0,1,a,c,6920.0,10600.799999999997,12830.88000000001,16729,911.0,2.417485549132948,1.3038076889504062,11.822614840989399,1
792,2014-12-15,16621,1147,1,0,0,d,a,6876.0,12253.299999999994,14000.76000000001,19366,680.0,2.4172484002326935,1.1871498404372327,14.490845684394072,1
693,2013-03-04,13142,844,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4171418061430936,0.8968567021988071,15.571090047393366,0
657,2015-03-31,13499,1100,1,0,1,c,c,5585.5,10152.25,11736.0,16980,739.0,2.416793483125951,1.150221540558964,12.271818181818182,1
837,2014-12-23,7777,887,0,0,1,a,c,3218.0,6067.5,7140.0,15482,460.0,2.4167184586699815,1.0892156862745097,8.767756482525366,1
271,2013-12-17,17816,1450,1,0,0,a,a,7372.0,13789.799999999997,17131.540000000008,22449,824.5,2.416711882799783,1.0399532091102137,12.286896551724137,1
473,2013-12-16,8161,870,1,0,0,a,a,3377.0,5641.399999999999,6482.180000000003,8161,484.0,2.4166419899318923,1.2589900311315014,9.380459770114943,1
